Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
17,119454,4,4,160,388,40,40,40.0,0.0,97,97,97.0,0.0,4587.539973546303,66.9713864751285,17064.857142857145,29080.43514362977,61819,0,119237,39745.66666666667,68799.94901403149,119189,0,57587,19195.666666666664,33243.53985864522,57582,1,0,0,0,0,0,0,32,32,33.48569323756425,33.48569323756425,40,97,68.5,30.467781578016385,928.2857142857144,0,0,0,0,0,0,0,0,1.0,68.5,40.0,97.0,0,0,0,0,0,0,0,20,0,48,0,0,3,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,BENIGN
6,6304949,7,7,20,11595,20,0,2.857142857142857,7.559289460184544,4380,0,1656.4285714285716,1965.7371693712307,1842.2036403466548,2.2204779134613144,484996.07692307694,1667041.6459451688,6027747,1,6304949,1050824.8333333333,2440681.3391054897,6027747,1,270396,45066.0,109767.69385206196,269127,2,1,1,0,0,1,0,152,152,1.1102389567306572,1.1102389567306572,0,4380,829.6428571428572,1587.3326250781097,2519624.862637363,1,2,1,2,13,0,0,0,1.0,829.6428571428571,2.857142857142857,1656.428571428571,0,0,0,11595,4,44941860,0,1,0,828,8192,229,1,20,277202.0,0.0,277202,277202,6027747.0,0.0,6027747,6027747,0,0,6304949,DDoS
6,1000935,9,7,308,11595,308,0,34.22222222222222,102.66666666666669,4344,0,1656.4285714285716,1947.6382156467405,11891.881091179748,15.985053974533812,66729.0,257629.8175954905,998005,2,1000935,125116.87499999996,352700.2009556062,998005,4,1286,214.3333333333333,296.26789678712515,796,2,1,1,0,0,1,0,304,232,8.991592860675269,6.993461113858543,0,4344,743.9375,1487.8582579780016,2213722.1958333333,1,3,1,2,14,0,0,0,0.7777777777777778,743.9375,34.22222222222222,1656.428571428571,0,0,0,11595,4,40121107,0,19,0,724,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1000935,DoS Hulk
6,3949932,8,4,20,11595,20,0,2.5,7.071067811865476,8760,0,2898.75,4129.722296958961,2940.5569513601754,3.0380269837556697,359084.7272727273,1178371.373265584,3911950,0,3949932,564276.0,1476207.4501835213,3911950,0,21022,7007.333333333334,11407.93865399588,20179,275,1,1,0,0,1,0,172,92,2.02535132250378,1.01267566125189,0,8760,967.9166666666669,2585.499299707481,6684806.628787878,1,2,1,2,11,0,0,0,0.5,967.9166666666666,2.5,2898.75,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,3949932,DDoS
6,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,666666.6666666666,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,3,Infiltration - Portscan
6,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.545454545456,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,22727.272727272728,22727.272727272728,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,44,Portscan
6,39,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51282.05128205128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,25641.02564102564,25641.02564102564,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,39,Portscan
6,3226395,7,6,20,11595,20,0,2.857142857142857,7.559289460184544,4380,0,1932.5,2179.471839689607,3599.993181244082,4.029264860626179,268866.25,656994.7663055862,2076998,2,3226395,537732.5,882700.9909027518,2076998,2,1141753,228350.6,510110.05727470224,1140863,3,1,1,0,0,1,0,152,132,2.1696041557217884,1.85966070490439,0,4380,893.4615384615386,1726.766468257198,2981722.435897436,1,2,1,2,12,0,0,0,0.8571428571428571,893.4615384615385,2.857142857142857,1932.5,0,0,0,0,0,0,0,1,0,891,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,3226395,DDoS
6,176024,7,7,365,11595,365,0,52.142857142857146,137.95703264836794,5792,0,1656.4285714285716,2120.732252245504,67945.28018906512,79.53460891696587,13540.307692307691,36987.5983909576,135211,1,176024,29337.333333333336,58944.26627473335,148977,1,161961,26993.5,53404.84949796226,135211,46,1,1,0,0,2,0,208,232,39.76730445848293,39.76730445848293,0,5792,854.2857142857143,1666.5784584716553,2777483.7582417587,2,2,2,2,11,0,0,0,1.0,854.2857142857143,52.142857142857146,1656.428571428571,0,0,0,11595,4,39708904,0,26,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,176024,DoS Hulk
6,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62790697674,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,23255.81395348837,23255.81395348837,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,43,Portscan
6,9446926,8,6,20,11595,20,0,2.5,7.071067811865476,5840,0,1932.5,2540.7434935467218,1229.5004745459,1.4819635508947568,726686.6153846154,2272094.1427876083,8203780,2,9446926,1349560.857142857,3057533.7161712777,8203780,3,1230505,246101.0,549760.9084211063,1229543,2,1,1,0,0,1,0,172,132,0.8468363147970038,0.6351272360977529,0,5840,829.6428571428572,1861.5197103087928,3465255.631868132,1,2,1,2,13,0,0,0,0.75,829.6428571428571,2.5,1932.5,0,0,0,0,0,0,0,1,0,828,8192,229,1,20,1243146.0,0.0,1243146,1243146,8203780.0,0.0,8203780,8203780,0,0,9446926,DDoS
6,74,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.027027027027,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,13513.513513513511,13513.513513513511,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,74,Portscan
6,53,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37735.84905660377,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,18867.924528301886,18867.924528301886,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,53,Portscan
6,21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09523809524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,47619.04761904762,47619.04761904762,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,21,Infiltration - Portscan
6,48,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66666666666,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,20833.33333333333,20833.33333333333,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,48,Infiltration - Portscan
6,176974,8,7,356,11595,356,0,44.5,125.86500705120548,4344,0,1656.4285714285716,1760.597233624891,67529.69362731249,84.75821307084657,12640.999999999996,36238.279588557474,137169,2,176974,25282.0,55325.05076364594,149994,2,164003,27333.83333333333,54197.73840453739,137169,16,1,1,0,0,3,0,228,232,45.204380304451504,39.55383276639507,0,4344,796.7333333333332,1424.5169841371628,2029248.6380952373,2,2,3,2,11,0,0,0,0.875,796.7333333333333,44.5,1656.428571428571,0,0,0,11595,4,45292968,0,23,0,773,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,176974,DoS Hulk
6,64,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,15625.0,15625.0,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,64,Portscan
6,24,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83333.33333333333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,41666.66666666666,41666.66666666666,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,24,Infiltration - Portscan
6,14,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.14285714287,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,71428.57142857143,71428.57142857143,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,14,Portscan
6,26,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.07692307692,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,38461.53846153846,38461.53846153846,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,26,Infiltration - Portscan
6,162983,8,6,291,11595,291,0,36.375,102.88403666264269,5792,0,1932.5,2362.781390649588,72927.85137100189,85.8985292944663,12537.153846153844,35527.59594279296,129100,0,162983,23283.28571428572,54419.866714630014,145968,0,145656,29131.2,56307.8019212258,129100,48,1,1,0,0,2,0,252,200,49.08487388255217,36.81365541191413,0,5792,849.0000000000002,1760.9980561733037,3101114.153846154,1,2,2,2,12,0,0,0,0.75,849.0,36.375,1932.5,0,0,0,11595,4,24257322,0,20,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,162983,DoS Hulk
6,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.545454545456,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,22727.272727272728,22727.272727272728,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,44,Portscan
6,51,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,78431.37254901961,17.0,26.851443164195103,48,1,48,48.0,0.0,48,48,1,1.0,0.0,1,1,0,0,0,0,0,2,48,40,39215.68627450981,39215.68627450981,0,0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,51,Infiltration - Portscan
17,23530,1,1,45,100,45,45,45.0,0.0,100,100,100.0,0.0,6162.3459413514665,84.99787505312368,23530.0,0.0,23530,23530,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.49893752656184,42.49893752656184,45,100,72.5,38.89087296526012,1512.5,0,0,0,0,0,0,0,0,1.0,72.5,45.0,100.0,0,0,0,0,0,0,0,22,0,50,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,BENIGN
6,193980,8,7,350,11595,350,0,43.75,123.74368670764582,4344,0,1656.4285714285716,1947.6382156467405,61578.51324878853,77.32755954222084,13855.714285714284,35729.4077529089,134152,1,193980,27711.42857142857,53791.30102490904,146969,1,160957,26826.166666666664,52967.18845253792,134152,93,1,1,0,0,3,0,228,232,41.24136508918445,36.08619445303639,0,4344,796.3333333333334,1525.4122471678022,2326882.523809524,2,2,3,2,11,0,0,0,0.875,796.3333333333334,43.75,1656.428571428571,0,0,0,11595,4,26114864,0,23,0,773,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,193980,DoS Hulk
6,154994,6,6,366,11595,366,0,61.0,149.41887430977386,5792,0,1932.5,2181.008184303764,77170.72918951702,77.42235183297419,14090.363636363636,39421.46532353339,132179,1,154994,30998.8,63868.216169703686,144990,1,142504,28500.8,58117.41035782651,132179,46,1,1,0,0,1,0,200,200,38.71117591648709,38.71117591648709,0,5792,996.75,1768.4906314810842,3127559.113636364,1,2,1,2,11,0,0,0,1.0,996.75,61.0,1932.5,0,0,0,11595,4,39845360,0,30,0,966,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,154994,DoS Hulk
6,10023691,8,5,20,11595,20,0,2.5,7.071067811865476,7300,0,2319.0,3023.657553361492,1158.7547940174932,1.2969274491801477,835307.5833333333,2876295.886909521,9968706,3,10023691,1431955.8571428573,3764378.865480352,9968706,3,41149,10287.25,19926.124734043664,40175,186,1,1,0,0,1,0,172,112,0.7981091994954753,0.4988182496846721,0,7300,893.4615384615386,2103.2052766901847,4423472.435897436,1,2,1,2,12,0,0,0,0.625,893.4615384615385,2.5,2319.0,0,0,0,0,0,0,0,1,0,891,8192,229,1,20,54985.0,0.0,54985,54985,9968706.0,0.0,9968706,9968706,0,0,10023691,DDoS
6,8028801,8,6,20,11595,20,0,2.5,7.071067811865476,4380,0,1932.5,1759.1070177791912,1446.666818619617,1.743722381461441,617600.076923077,2215979.5759723457,7992794,3,8028801,1146971.5714285714,3018735.6012096554,7992794,3,21640,4328.0,9343.535546033952,21041,44,1,1,0,0,1,0,172,132,0.996412789406538,0.7473095920549033,0,4380,829.6428571428572,1473.9722159547623,2172594.0934065934,1,2,1,2,13,0,0,0,0.75,829.6428571428571,2.5,1932.5,0,0,0,11595,4,40971731,0,1,0,828,8192,229,1,20,36007.0,0.0,36007,36007,7992794.0,0.0,7992794,7992794,0,0,8028801,DDoS
6,33991,7,8,291,11595,291,0,41.57142857142857,109.98766164568512,4344,0,1449.375,1729.380148038184,349680.7978582566,441.2932835162249,2427.928571428572,3902.387897454301,9960,1,33991,5665.166666666666,5640.749397612578,12976,1,24970,3567.142857142857,5038.362248077954,11058,2,1,1,0,0,2,0,208,264,205.93686564090493,235.35641787531995,0,4344,792.4,1424.4549734647887,2029071.971428572,2,2,2,2,12,0,0,0,1.1428571428571428,792.4,41.57142857142857,1449.375,0,0,0,11595,5,40971731,0,19,0,773,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,33991,DoS Hulk
6,48,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66666666666,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,41666.66666666666,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,48,Infiltration - Portscan
6,49,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653061225,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,40816.32653061225,0.0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,49,Infiltration - Portscan
6,851573,14,9,535,5266,198,0,38.21428571428571,72.32211979048327,1989,0,585.1111111111111,802.3103271871247,6812.099491176916,27.008841285479928,38707.86363636364,49647.47631748068,156390,4,851573,65505.61538461539,56900.49117177938,156390,4,755481,94435.125,110861.41512000788,287502,18,4,4,0,0,0,0,456,296,16.440164260726913,10.568677024753017,0,1989,252.21739130434784,558.2496147881046,311642.63241106714,2,2,0,8,22,0,0,0,0.6428571428571429,252.2173913043478,38.21428571428572,585.1111111111111,0,0,0,0,0,0,0,23,0,228,29200,4,4,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,851573,BENIGN
6,15996,9,5,346,11595,346,0,38.44444444444444,115.33333333333331,8688,0,2319.0,3774.237538894445,746499.1247811953,875.2188047011753,1230.4615384615386,2350.5411297324927,6968,1,15996,1999.5,3116.1362064490786,7005,1,8049,2012.25,3468.762735712356,7212,184,1,1,0,0,3,0,272,168,562.6406601650413,312.57814453613406,0,8688,852.9285714285716,2382.6807289362027,5677167.456043955,1,2,3,2,11,0,0,0,0.5555555555555556,852.9285714285714,38.44444444444444,2319.0,0,0,0,0,0,0,0,24,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,15996,DoS Hulk
6,21590270,9,4,540,11632,540,0,60.0,180.0,11632,0,2908.0,5816.0,563.7724771390075,0.6021230860012403,1799189.1666666667,3551238.824883299,11071897,49,21590270,2698783.75,4135453.6513449424,11071897,215,10478858,3492952.6666666665,3033349.0455774018,5474314,900,1,1,0,0,1,0,296,136,0.4168544441547048,0.1852686418465355,0,11632,936.307692307692,3217.119399520203,10349857.230769232,1,2,1,2,12,0,0,0,0.4444444444444444,936.3076923076924,60.0,2908.0,0,0,0,0,0,0,0,41,0,894,29200,235,1,32,14264.0,21837.247972214813,39466,949,7182492.666666667,3376617.081809297,11071897,5001267,0,0,21590270,DoS GoldenEye
6,989946,12,6,1416,11595,354,0,118.0,174.29755122673515,5792,0,1932.5,2534.051597738294,13143.141141031936,18.18280997145299,58232.117647058825,118521.45933220405,424005,1,989946,89995.09090909091,140332.733713453,424005,1,973347,194669.4,375077.39440520806,859903,46,4,1,0,0,1,0,392,200,12.121873314301991,6.060936657150996,0,5792,722.8333333333334,1637.984854128066,2682994.3823529417,1,2,1,5,17,0,0,0,0.5,722.8333333333334,118.0,1932.5,1416,4,1671,11595,4,29280303,0,78,0,644,29200,235,4,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,989946,DoS Hulk
6,8216716,11,17,117,188,21,0,10.636363636363637,8.8461599270274,34,0,11.058823529411764,14.2323161688255,37.11945258908791,3.4076874508015123,304322.8148148149,861799.5811058142,2904689,3,8216668,821666.8000000002,1325135.1337152834,2952819,207,8216595,513537.1875,1082938.3035501896,2904689,3,7,7,0,0,0,2,360,528,1.3387343556720228,2.0689530951294897,0,34,10.892857142857142,12.209101904405964,149.06216931216932,2,2,2,14,25,0,0,0,1.5454545454545454,10.892857142857142,10.636363636363637,11.058823529411764,0,0,0,0,0,0,0,4,0,6,29200,0,7,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,8216716,FTP-Patator
6,1311847,44,44,2728,6634,456,0,62.000000000000014,107.56501549360524,976,0,150.77272727272728,313.38392114082416,7136.502961092262,67.08099343902147,15078.701149425287,102934.57346341752,955437,1,1311847,30508.069767441862,153522.1657260257,997007,1,1311641,30503.279069767443,145867.5690359035,955603,1,24,24,0,0,0,0,1424,1424,33.540496719510735,33.540496719510735,0,976,106.38636363636368,237.17448021401,56251.73406478581,4,4,0,48,86,0,0,0,1.0,106.38636363636364,62.0,150.77272727272728,693,4,60664,1542,5,110529,0,31,0,75,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1311847,BENIGN
17,71208,1,1,52,106,52,52,52.0,0.0,106,106,106.0,0.0,2218.851814402876,28.08673182788451,71208.0,0.0,71208,71208,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,14.043365913942257,14.043365913942257,52,106,79.0,38.18376618407357,1458.0,0,0,0,0,0,0,0,0,1.0,79.0,52.0,106.0,0,0,0,0,0,0,0,26,0,53,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,BENIGN
17,483,2,2,360,358,180,180,180.0,0.0,179,179,179.0,0.0,1486542.4430641823,8281.573498964804,161.0,194.85635735074183,386,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,4140.786749482402,4140.786749482402,179,180,179.5,0.577350269189623,0.3333333333333301,0,0,0,0,0,0,0,0,1.0,179.5,180.0,179.0,0,0,0,0,0,0,0,90,0,89,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,BENIGN
6,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.545454545456,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,22727.272727272728,22727.272727272728,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,44,Portscan
6,3165908,6,4,123,77,46,0,20.5,23.11493023999856,46,0,19.25,23.05609102457165,63.17302966479127,3.158651483239564,351767.5555555556,1018216.0709957528,3066742,1,3165908,633181.6,1360614.1071498927,3066742,4,3142297,1047432.3333333333,1814204.286772946,3142295,1,3,2,0,0,1,0,120,80,1.8951908899437384,1.2634605932958254,0,46,20.0,21.78174567027272,474.44444444444446,2,0,1,5,10,0,0,0,0.6666666666666666,20.0,20.5,19.25,0,0,0,0,0,0,0,12,0,7,256,64,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,181474195,BENIGN
6,10077145,7,4,20,11595,20,0,2.857142857142857,7.559289460184544,11595,0,2898.75,5797.5,1152.6082040101635,1.0915790136988204,1007714.5,2603660.5473978044,8232781,4,10077145,1679524.1666666667,3293891.2405451043,8232781,4,1841569,613856.3333333333,1062349.7298368055,1840552,4,1,1,0,0,1,0,152,92,0.694641190535613,0.3969378231632074,0,11595,1055.909090909091,3495.426167280478,12218004.09090909,1,2,1,2,10,0,0,0,0.5714285714285714,1055.909090909091,2.857142857142857,2898.75,0,0,0,0,0,0,0,1,0,1054,8192,229,1,20,1844364.0,0.0,1844364,1844364,8232781.0,0.0,8232781,8232781,0,0,10077145,DDoS
6,10078799,8,6,20,11595,20,0,2.5,7.071067811865476,5840,0,1932.5,2190.830322046872,1152.41905310345,1.3890543903097978,775292.2307692308,2782443.399206926,10035802,1,10078799,1439828.4285714286,3790479.155071377,10035802,1,25021,5004.2,7763.865609346932,17960,14,1,1,0,0,1,0,172,132,0.7937453658913131,0.5953090244184848,0,5840,829.6428571428572,1681.8058795483848,2828471.0164835164,1,2,1,2,13,0,0,0,0.75,829.6428571428571,2.5,1932.5,0,0,0,11595,4,25316593,0,1,0,828,8192,229,1,20,42997.0,0.0,42997,42997,10035802.0,0.0,10035802,10035802,0,0,10078799,DDoS
6,49,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653061225,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,20408.163265306124,20408.163265306124,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,49,Portscan
6,157988,8,5,316,11595,316,0,39.5,111.72287142747452,8688,0,2319.0,3774.237538894445,75391.80190900575,82.2847304858597,13165.666666666666,38448.2214326402,134596,1,157988,22569.714285714286,53704.95277506004,143961,1,146977,36744.25,65471.8531603467,134596,187,1,1,0,0,2,0,252,168,50.6367572220675,31.64797326379219,0,8688,916.2307692307692,2467.36891424334,6087909.358974359,1,2,2,2,11,0,0,0,0.625,916.2307692307692,39.5,2319.0,0,0,0,0,0,0,0,24,0,891,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,157988,DoS Hulk
6,85982,8,6,337,11595,337,0,42.125,119.14749262993324,4344,0,1932.5,1754.8314733899665,138773.23160661533,162.82477727896537,6614.0,17176.904901640457,62272,1,85982,12283.142857142857,27069.679769245955,73005,1,74508,14901.6,26974.97099720406,62272,35,1,1,0,0,1,0,264,200,93.0427298736945,69.78204740527087,0,4344,852.2857142857143,1460.9954682481937,2134507.7582417587,1,2,1,2,13,0,0,0,0.75,852.2857142857143,42.125,1932.5,0,0,0,11595,4,42010869,0,24,0,828,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,85982,DoS Hulk
6,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.545454545456,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,22727.272727272728,22727.272727272728,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,44,Portscan
